2020-08-14 21:28:20 INFO  BaseCase:161 - CaseInfo{id=1, name='register', method='post', url='http://api.lemonban.com/futureloan/member/register', params='{"mobile_phone":"19000000000","pwd":""}', contentType='json', expectedResult='{"$.code":0,"$.msg":"OK"}', sql='null'}
2020-08-14 21:28:25 INFO  HttpUtils:178 - [Server: nginx/1.4.2, Date: Fri, 14 Aug 2020 13:28:26 GMT, Content-Type: application/json;charset=UTF-8, Transfer-Encoding: chunked, Connection: keep-alive]
2020-08-14 21:28:25 INFO  HttpUtils:182 - {"code":0,"msg":"OK","data":{"id":2077222,"leave_amount":0.0,"mobile_phone":"13582563892","reg_name":"小柠檬","reg_time":"2020-08-14 21:28:24.0","type":1,"token_info":{"token_type":"Bearer","expires_in":"2020-08-14 21:33:26","token":"eyJhbGciOiJIUzUxMiJ9.eyJtZW1iZXJfaWQiOjIwNzcyMjIsImV4cCI6MTU5NzQxMjAwNn0.leKjrB4VnS5eIgSOT2GGnIB5Fxdt6LsFMxOrteVl6bRMVdoQ7wK1xk72kYG8PIe1yDTVe18oxX_Ctl3GFJiHOQ"}},"copyright":"Copyright 柠檬班 © 2017-2020 湖南省零檬信息技术有限公司 All Rights Reserved"}
2020-08-14 21:28:25 INFO  HttpUtils:183 - ======================================================
2020-08-14 21:28:25 INFO  BaseCase:114 - 接口响应断言结果：true
2020-08-14 21:28:25 INFO  BaseCase:161 - CaseInfo{id=1, name='info', method='GET', url='http://111.229.164.84:7300/mock/5f368f0740605800160731f7/example_copy/member/11/info', params='null', contentType='json', expectedResult='{"$.code":0,"$.msg":"OK"}', sql='null'}
2020-08-14 21:28:25 INFO  HttpUtils:175 - 200
2020-08-14 21:28:25 INFO  HttpUtils:178 - [X-Request-Id: 70b60ff6-4c28-4c05-803c-55203dcb122d, Vary: Accept, Origin, Rate-Limit-Remaining: 999, Rate-Limit-Reset: 1597411707, Rate-Limit-Total: 1000, Content-Type: application/json; charset=utf-8, Content-Length: 164, Date: Fri, 14 Aug 2020 13:28:26 GMT, Connection: keep-alive]
2020-08-14 21:28:25 INFO  HttpUtils:182 - {"code":0,"msg":"OK","data":{"id":186,"leave_amount":2100000.01,"mobile_phone":"13888888879","reg_name":"小柠檬儿","reg_time":"2019-08-25 21:18:30.0","type":1}}
2020-08-14 21:28:25 INFO  HttpUtils:183 - ======================================================
2020-08-14 21:28:25 INFO  BaseCase:114 - 接口响应断言结果：true
2020-08-14 21:28:25 INFO  BaseCase:161 - CaseInfo{id=1, name='recharge', method='post', url='http://api.lemonban.com/futureloan/member/recharge', params='{"member_id":"-1","amount":"6300"}', contentType='json', expectedResult='{"$.code":0,"$.msg":"OK"}', sql='null'}
2020-08-14 21:28:25 INFO  HttpUtils:175 - 200
2020-08-14 21:28:25 INFO  HttpUtils:178 - [Server: nginx/1.4.2, Date: Fri, 14 Aug 2020 13:28:27 GMT, Content-Type: application/json;charset=UTF-8, Transfer-Encoding: chunked, Connection: keep-alive]
2020-08-14 21:28:25 INFO  HttpUtils:182 - {"code":1007,"msg":"无权限访问，请检查参数","data":null,"copyright":"Copyright 柠檬班 © 2017-2020 湖南省零檬信息技术有限公司 All Rights Reserved"}
2020-08-14 21:28:25 INFO  HttpUtils:183 - ======================================================
2020-08-14 21:28:25 INFO  BaseCase:114 - 接口响应断言结果：false
2020-08-14 21:28:25 INFO  BaseCase:161 - CaseInfo{id=2, name='recharge', method='post', url='http://api.lemonban.com/futureloan/member/recharge', params='{"member_id":"2077222","amount":"1116300"}', contentType='json', expectedResult='{"$.code":0,"$.msg":"OK"}', sql='null'}
2020-08-14 21:28:26 INFO  HttpUtils:175 - 200
2020-08-14 21:28:26 INFO  HttpUtils:178 - [Server: nginx/1.4.2, Date: Fri, 14 Aug 2020 13:28:27 GMT, Content-Type: application/json;charset=UTF-8, Transfer-Encoding: chunked, Connection: keep-alive]
2020-08-14 21:28:26 INFO  HttpUtils:182 - {"code":2,"msg":"余额必须大于0并且小于或者等于500000","data":null,"copyright":"Copyright 柠檬班 © 2017-2020 湖南省零檬信息技术有限公司 All Rights Reserved"}
2020-08-14 21:28:26 INFO  HttpUtils:183 - ======================================================
2020-08-14 21:28:26 INFO  BaseCase:114 - 接口响应断言结果：false
2020-08-14 21:28:26 INFO  BaseCase:161 - CaseInfo{id=3, name='recharge', method='post', url='http://api.lemonban.com/futureloan/member/recharge', params='{"member_id":"2077222","amount":"-6300"}', contentType='json', expectedResult='{"$.code":0,"$.msg":"OK"}', sql='null'}
2020-08-14 21:28:26 INFO  HttpUtils:175 - 200
2020-08-14 21:28:26 INFO  HttpUtils:178 - [Server: nginx/1.4.2, Date: Fri, 14 Aug 2020 13:28:27 GMT, Content-Type: application/json;charset=UTF-8, Transfer-Encoding: chunked, Connection: keep-alive]
2020-08-14 21:28:26 INFO  HttpUtils:182 - {"code":2,"msg":"余额必须大于0并且小于或者等于500000","data":null,"copyright":"Copyright 柠檬班 © 2017-2020 湖南省零檬信息技术有限公司 All Rights Reserved"}
2020-08-14 21:28:26 INFO  HttpUtils:183 - ======================================================
2020-08-14 21:28:26 INFO  BaseCase:114 - 接口响应断言结果：false
2020-08-14 21:28:26 INFO  BaseCase:161 - CaseInfo{id=4, name='recharge', method='post', url='http://api.lemonban.com/futureloan/member/recharge', params='{"member_id":"2077222","amount":"SSS"}', contentType='json', expectedResult='{"$.code":0,"$.msg":"OK"}', sql='null'}
2020-08-14 21:28:26 INFO  HttpUtils:175 - 200
2020-08-14 21:28:26 INFO  HttpUtils:178 - [Server: nginx/1.4.2, Date: Fri, 14 Aug 2020 13:28:27 GMT, Content-Type: application/json;charset=UTF-8, Transfer-Encoding: chunked, Connection: keep-alive]
2020-08-14 21:28:26 INFO  HttpUtils:182 - {"code":2,"msg":"余额必须为数值型","data":null,"copyright":"Copyright 柠檬班 © 2017-2020 湖南省零檬信息技术有限公司 All Rights Reserved"}
2020-08-14 21:28:26 INFO  HttpUtils:183 - ======================================================
2020-08-14 21:28:26 INFO  BaseCase:114 - 接口响应断言结果：false
2020-08-14 21:28:26 INFO  BaseCase:161 - CaseInfo{id=5, name='recharge', method='post', url='http://api.lemonban.com/futureloan/member/recharge', params='{"member_id":"2077222","amount":"1.11"}', contentType='json', expectedResult='{"$.code":0,"$.msg":"OK","$.data.id":2069116}', sql='select leave_amount from member a where id = 2077222;'}
2020-08-14 21:28:26 INFO  HttpUtils:175 - 200
2020-08-14 21:28:26 INFO  HttpUtils:178 - [Server: nginx/1.4.2, Date: Fri, 14 Aug 2020 13:28:27 GMT, Content-Type: application/json;charset=UTF-8, Transfer-Encoding: chunked, Connection: keep-alive]
2020-08-14 21:28:26 INFO  HttpUtils:182 - {"code":0,"msg":"OK","data":{"id":2077222,"leave_amount":1.11,"mobile_phone":"13582563892","reg_name":"小柠檬","reg_time":"2020-08-14 21:28:24.0","type":1},"copyright":"Copyright 柠檬班 © 2017-2020 湖南省零檬信息技术有限公司 All Rights Reserved"}
2020-08-14 21:28:26 INFO  HttpUtils:183 - ======================================================
2020-08-14 21:28:26 INFO  BaseCase:114 - 接口响应断言结果：false
2020-08-14 21:28:27 INFO  BaseCase:161 - CaseInfo{id=6, name='recharge', method='post', url='http://api.lemonban.com/futureloan/member/recharge', params='{"member_id":"2077222","amount":"5000"}', contentType='json', expectedResult='{"$.code":0,"$.msg":"OK","$.data.id":2077222}', sql='select leave_amount from member a where id = 2077222;'}
2020-08-14 21:28:27 INFO  HttpUtils:175 - 200
2020-08-14 21:28:27 INFO  HttpUtils:178 - [Server: nginx/1.4.2, Date: Fri, 14 Aug 2020 13:28:28 GMT, Content-Type: application/json;charset=UTF-8, Transfer-Encoding: chunked, Connection: keep-alive]
2020-08-14 21:28:27 INFO  HttpUtils:182 - {"code":0,"msg":"OK","data":{"id":2077222,"leave_amount":5001.11,"mobile_phone":"13582563892","reg_name":"小柠檬","reg_time":"2020-08-14 21:28:24.0","type":1},"copyright":"Copyright 柠檬班 © 2017-2020 湖南省零檬信息技术有限公司 All Rights Reserved"}
2020-08-14 21:28:27 INFO  HttpUtils:183 - ======================================================
2020-08-14 21:28:27 INFO  BaseCase:114 - 接口响应断言结果：true
2020-08-14 21:28:27 INFO  BaseCase:161 - CaseInfo{id=1, name='add', method='post', url='http://api.lemonban.com/futureloan/loan/add', params='{ "member_id":2077222, "title":"报名 Java 全栈自动化课程", "amount":6300.00, "loan_rate":12.0, "loan_term":12, "loan_date_type":1, "bidding_days":5 }', contentType='json', expectedResult='{"$.code":0,"$.msg":"OK"}', sql='null'}
2020-08-14 21:28:28 INFO  HttpUtils:175 - 200
2020-08-14 21:28:28 INFO  HttpUtils:178 - [Server: nginx/1.4.2, Date: Fri, 14 Aug 2020 13:28:29 GMT, Content-Type: application/json;charset=UTF-8, Transfer-Encoding: chunked, Connection: keep-alive]
2020-08-14 21:28:28 INFO  HttpUtils:182 - {"code":0,"msg":"OK","data":{"id":205169,"member_id":2077222,"title":"报名 Java 全栈自动化课程","amount":6300.0,"loan_rate":12.0,"loan_term":12,"loan_date_type":1,"bidding_days":5,"create_time":"2020-08-14 21:28:29.0","bidding_start_time":null,"full_time":null,"status":1},"copyright":"Copyright 柠檬班 © 2017-2020 湖南省零檬信息技术有限公司 All Rights Reserved"}
2020-08-14 21:28:28 INFO  HttpUtils:183 - ======================================================
2020-08-14 21:28:28 INFO  BaseCase:114 - 接口响应断言结果：true
2020-08-14 21:28:28 INFO  BaseCase:161 - CaseInfo{id=1, name='login', method='post', url='http://111.229.164.84:7300/mock/5f368f0740605800160731f7/example_copy/member/login', params='{"mobile_phone":"14791355931","pwd":"12345678"}', contentType='json', expectedResult='{"$.code":0,"$.msg":"OK"}', sql='null'}
2020-08-14 21:28:28 INFO  HttpUtils:175 - 200
2020-08-14 21:28:28 INFO  HttpUtils:178 - [X-Request-Id: 727867f0-7602-46d5-9d7d-4062e9603070, Vary: Accept, Origin, Rate-Limit-Remaining: 999, Rate-Limit-Reset: 1597411710, Rate-Limit-Total: 1000, Content-Type: application/json; charset=utf-8, Content-Length: 513, Date: Fri, 14 Aug 2020 13:28:29 GMT, Connection: keep-alive]
2020-08-14 21:28:28 INFO  HttpUtils:182 - {"code":0,"msg":"OK","data":{"id":2074960,"leave_amount":-92098.89,"mobile_phone":"14791355931","reg_name":"小柠檬","reg_time":"2020-08-12 22:05:53.0","type":0,"token_info":{"token_type":"Bearer","expires_in":"2020-08-14 21:29:12","token":"eyJhbGciOiJIUzUxMiJ9.eyJtZW1iZXJfaWQiOjIwNzQ5NjAsImV4cCI6MTU5NzQxMTc1Mn0.oWse5dhoZBy-68nAAwyXC2jvls9rhAbdFs33VNn81yic1z_Wjm6hMBkNQ0GH9qLemJypvbVWBwulztNwAstVnA"}},"copyright":"Copyright 柠檬班 © 2017-2020 湖南省零檬信息技术有限公司 All Rights Reserved"}
2020-08-14 21:28:28 INFO  HttpUtils:183 - ======================================================
2020-08-14 21:28:28 INFO  BaseCase:114 - 接口响应断言结果：true
2020-08-14 21:28:28 INFO  BaseCase:161 - CaseInfo{id=1, name='audit', method='PATCH', url='http://api.lemonban.com/futureloan/loan/audit', params='{ "loan_id": 205169, "approved_or_not": true }', contentType='json', expectedResult='{"$.code":0,"$.msg":"OK"}', sql='null'}
2020-08-14 21:28:28 INFO  HttpUtils:175 - 200
2020-08-14 21:28:28 INFO  HttpUtils:178 - [Server: nginx/1.4.2, Date: Fri, 14 Aug 2020 13:28:29 GMT, Content-Type: application/json;charset=UTF-8, Transfer-Encoding: chunked, Connection: keep-alive]
2020-08-14 21:28:28 INFO  HttpUtils:182 - {"code":0,"msg":"OK","data":null,"copyright":"Copyright 柠檬班 © 2017-2020 湖南省零檬信息技术有限公司 All Rights Reserved"}
2020-08-14 21:28:28 INFO  HttpUtils:183 - ======================================================
2020-08-14 21:28:28 INFO  BaseCase:114 - 接口响应断言结果：true
2020-08-14 21:28:28 INFO  BaseCase:161 - CaseInfo{id=1, name='invest', method='post', url='http://api.lemonban.com/futureloan/member/invest', params='{"member_id":2074960,"loan_id":205169,"amount":6300.00} ', contentType='json', expectedResult='{"$.code":0,"$.msg":"OK"}', sql='null'}
2020-08-14 21:28:28 INFO  HttpUtils:175 - 200
2020-08-14 21:28:28 INFO  HttpUtils:178 - [Server: nginx/1.4.2, Date: Fri, 14 Aug 2020 13:28:29 GMT, Content-Type: application/json;charset=UTF-8, Transfer-Encoding: chunked, Connection: keep-alive]
2020-08-14 21:28:28 INFO  HttpUtils:182 - {"code":0,"msg":"OK","data":{"id":3220,"member_id":2074960,"loan_id":205169,"amount":6300.0,"create_time":"2020-08-14 21:28:29","is_valid":1},"copyright":"Copyright 柠檬班 © 2017-2020 湖南省零檬信息技术有限公司 All Rights Reserved"}
2020-08-14 21:28:28 INFO  HttpUtils:183 - ======================================================
2020-08-14 21:28:28 INFO  BaseCase:114 - 接口响应断言结果：true
2020-08-14 21:28:28 INFO  BaseCase:161 - CaseInfo{id=1, name='info', method='GET', url='http://111.229.164.84:7300/mock/5f368f0740605800160731f7/example_copy/member/11/info', params='null', contentType='json', expectedResult='{"$.code":0,"$.msg":"OK"}', sql='null'}
2020-08-14 21:28:28 INFO  HttpUtils:175 - 200
2020-08-14 21:28:28 INFO  HttpUtils:178 - [X-Request-Id: ced1a9c7-3d9b-46a8-bad3-c5fd36d00628, Vary: Accept, Origin, Rate-Limit-Remaining: 999, Rate-Limit-Reset: 1597411710, Rate-Limit-Total: 1000, Content-Type: application/json; charset=utf-8, Content-Length: 164, Date: Fri, 14 Aug 2020 13:28:29 GMT, Connection: keep-alive]
2020-08-14 21:28:28 INFO  HttpUtils:182 - {"code":0,"msg":"OK","data":{"id":186,"leave_amount":2100000.01,"mobile_phone":"13888888879","reg_name":"小柠檬儿","reg_time":"2019-08-25 21:18:30.0","type":1}}
2020-08-14 21:28:28 INFO  HttpUtils:183 - ======================================================
2020-08-14 21:28:28 INFO  BaseCase:114 - 接口响应断言结果：true
2020-08-14 21:28:28 INFO  BaseCase:38 - ===================finish=============================
